"acousticness","danceability","duration_ms","energy","genre","instrumentalness","key","liveness","loudness","mode","song_name","speechiness","tempo","time_signature","valence"
0.000393,0.655,459718,0.953,"psytrance",0.773,4,0.611,-6.43,1,"",0.0666,142.007,4,0.508
0.00189,0.612,483040,0.928,"psytrance",0.688,0,0.133,-5.828,1,"",0.0699,145.992,4,0.293
8.18e-05,0.599,449683,0.986,"psytrance",0.891,9,0.384,-5.327,1,"",0.0555,140.033,4,0.303
0.00186,0.629,471724,0.986,"psytrance",0.833,1,0.226,-7.113,0,"",0.0482,144.995,4,0.608
6.85e-06,0.586,403862,0.944,"psytrance",0.781,1,0.3,-6.48,0,"",0.0423,145.011,4,0.293
0.000358,0.623,493714,0.897,"psytrance",0.833,7,0.0781,-6.81,1,"",0.0785,140.032,4,0.0384
0.000183,0.543,433750,0.886,"psytrance",0.804,10,0.128,-5.992,0,"",0.0416,145.018,4,0.378
0.000103,0.627,437143,0.962,"psytrance",0.82,6,0.102,-5.898,0,"",0.0547,140.013,4,0.13
0.000719,0.58,432438,0.823,"psytrance",0.879,2,0.215,-7.431,1,"",0.0427,140.029,4,0.267
0.000699,0.533,243857,0.872,"psytrance",0.755,1,0.0997,-7.769,1,"",0.0372,140.035,4,0.0523
8.04e-05,0.606,542957,0.928,"psytrance",0.723,6,0.38,-8.491,0,"",0.0544,142.008,4,0.249
0.00287,0.645,294857,0.86,"psytrance",0.805,6,0.0676,-6.411,0,"",0.0853,140.013,4,0.627
3.99e-06,0.499,462568,0.896,"psytrance",0.826,1,0.377,-8.437,1,"",0.0363,148.004,4,0.404
0.00056,0.654,447313,0.942,"psytrance",0.273,0,0.0834,-6.225,1,"",0.0495,143.024,4,0.487
0.000382,0.572,495405,0.898,"psytrance",0.828,1,0.115,-6.179,1,"",0.0387,143.011,4,0.119
0.000289,0.655,397241,0.988,"psytrance",0.812,11,0.178,-6.04,0,"",0.0434,144.991,4,0.162
6.88e-05,0.545,516414,0.977,"psytrance",0.703,1,0.127,-5.454,1,"",0.0399,144.989,4,0.377
0.00221,0.722,402857,0.952,"psytrance",0.873,11,0.206,-4.885,1,"",0.0592,140.022,4,0.0774
0.000645,0.759,390796,0.862,"psytrance",0.891,9,0.0724,-8.454,1,"",0.0717,140.021,3,0.0329
0.0012,0.661,462787,0.939,"psytrance",0.858,7,0.487,-8.454,1,"",0.0566,138.017,4,0.101
0.0156,0.66,393173,0.707,"psytrance",0.735,7,0.151,-8.668,1,"",0.0605,139.994,4,0.0856
0.000366,0.637,520000,0.913,"psytrance",0.756,11,0.126,-6.402,1,"",0.047,143.983,4,0.117
0.00165,0.592,493151,0.861,"psytrance",0.798,7,0.0582,-4.133,1,"",0.0459,146.021,4,0.173
1.56e-05,0.629,406667,0.936,"psytrance",0.739,7,0.27,-7.207,1,"",0.0437,144.008,4,0.127
0.0419,0.729,236620,0.388,"psytrance",0.045,5,0.072,-8.11,1,"",0.068,142.062,4,0.265
0.000128,0.487,552828,0.995,"psytrance",0.791,11,0.285,-5.47,0,"",0.0723,145.019,4,0.252
0.000131,0.49,393290,0.86,"psytrance",0.827,0,0.658,-10.312,1,"",0.0519,154.997,4,0.172
0.000409,0.547,493173,0.926,"psytrance",0.574,6,0.343,-12.046,1,"",0.0406,137.988,4,0.389
0.00519,0.589,405570,0.929,"psytrance",0.841,11,0.352,-8.086,0,"",0.0782,144.029,4,0.108
0.000236,0.644,472105,0.918,"psytrance",0.848,4,0.173,-8.931,0,"",0.0503,153.987,4,0.157
8.96e-05,0.618,453333,0.95,"psytrance",0.761,10,0.377,-5.209,0,"",0.0688,144.011,4,0.214
0.000602,0.776,524571,0.896,"psytrance",0.88,9,0.343,-7.881,1,"",0.0643,134.979,4,0.238
0.000376,0.587,456667,0.964,"psytrance",0.859,2,0.222,-7.497,1,"",0.0399,144.011,4,0.29
0.0104,0.732,623113,0.641,"psytrance",0.592,11,0.132,-8.278,0,"",0.0491,135.018,4,0.206
5.09e-05,0.653,486803,0.935,"psytrance",0.809,0,0.11,-9.589,1,"",0.0667,153.981,4,0.492
0.0457,0.544,558536,0.905,"psytrance",0.869,8,0.294,-6.377,1,"",0.0455,138.004,4,0.398
0.000196,0.503,450207,0.994,"psytrance",0.623,11,0.0883,-7.7,0,"",0.13,144.954,4,0.308
0.00023,0.487,410483,0.976,"psytrance",0.852,8,0.815,-6.423,1,"",0.0385,144.981,4,0.157
0.00342,0.581,408000,0.901,"psytrance",0.875,4,0.466,-6.635,0,"",0.0439,135.986,4,0.202
0.000281,0.67,432320,0.937,"psytrance",0.648,2,0.0943,-5.553,1,"",0.0551,140.012,4,0.14
0.000568,0.651,397241,0.959,"psytrance",0.732,7,0.228,-7.144,1,"",0.0537,145.01,4,0.28
0.00512,0.739,384036,0.788,"psytrance",0.914,1,0.136,-6.965,1,"",0.112,140.017,4,0.0465
7.4e-05,0.625,448000,0.85,"psytrance",0.813,0,0.088,-8.117,1,"",0.0492,135.022,4,0.0397
6.83e-05,0.527,423160,0.95,"psytrance",0.589,4,0.782,-6.797,0,"",0.0464,142.007,4,0.487
5.17e-05,0.608,443586,0.99,"psytrance",0.814,0,0.0833,-5.606,1,"",0.0542,144.988,4,0.335
0.000152,0.58,483733,0.975,"psytrance",0.845,6,0.0808,-6.872,1,"",0.0566,141.977,4,0.104
1.99e-05,0.72,415312,0.893,"psytrance",0.761,11,0.386,-6.928,0,"",0.0535,149.983,4,0.567
2.3e-05,0.699,444564,0.954,"psytrance",0.844,6,0.116,-6.158,0,"",0.0427,149.016,4,0.569
0.000117,0.628,516120,0.861,"psytrance",0.833,11,0.0955,-7.171,0,"",0.0486,138.025,4,0.229
0.000185,0.5,570000,0.904,"psytrance",0.601,10,0.0558,-5.721,0,"",0.0445,144.012,4,0.18
0.00102,0.578,379014,0.901,"psytrance",0.895,5,0.844,-5.804,0,"",0.049,142.004,4,0.0804
8.67e-05,0.708,423333,0.984,"psytrance",0.833,4,0.281,-4.943,0,"",0.0905,144.029,4,0.545
8.81e-05,0.565,483310,0.978,"psytrance",0.742,6,0.159,-5.837,0,"",0.0682,144.985,4,0.116
0.00168,0.674,625778,0.689,"psytrance",0.846,4,0.286,-9.009,0,"",0.0659,134.992,4,0.317
0.000753,0.526,489931,0.978,"psytrance",0.875,11,0.113,-6.657,0,"",0.0508,145.003,4,0.0379
3.78e-05,0.53,480000,0.983,"psytrance",0.774,6,0.327,-4.53,0,"",0.0686,145.975,4,0.365
3.29e-05,0.581,409510,0.98,"psytrance",0.878,1,0.132,-4.794,1,"",0.0389,143.017,4,0.172
5.61e-06,0.516,381375,0.968,"psytrance",0.869,6,0.26,-6.891,0,"",0.0383,155.017,4,0.383
5.68e-05,0.697,402975,0.944,"psytrance",0.869,7,0.216,-5.625,1,"",0.0485,148.023,4,0.548
0.00203,0.776,494288,0.868,"psytrance",0.883,1,0.0838,-8.794,1,"",0.0669,136.005,4,0.108
0.000954,0.675,574215,0.855,"psytrance",0.102,10,0.151,-6.414,1,"",0.0597,135.003,4,0.17
0.00116,0.66,370680,0.997,"psytrance",0.831,11,0.202,-4.459,0,"",0.0901,149.004,4,0.8
0.00182,0.581,391049,0.863,"psytrance",0.822,9,0.191,-5.428,1,"",0.0745,142.986,4,0.231
0.00199,0.625,441739,0.875,"psytrance",0.782,2,0.528,-6.024,1,"",0.0378,138.017,4,0.186
0.000741,0.691,414507,0.949,"psytrance",0.796,0,0.136,-5.722,1,"",0.0809,142.012,4,0.292
1.81e-05,0.551,501396,0.969,"psytrance",0.833,7,0.641,-5.054,1,"",0.0368,144.992,4,0.4
0.0111,0.635,380285,0.68,"psytrance",0.815,2,0.104,-8.729,1,"",0.112,145.053,4,0.235
0.0199,0.408,249239,0.871,"psytrance",0.867,0,0.123,-5.272,0,"",0.0688,137.987,4,0.548
5.4e-05,0.556,462857,0.909,"psytrance",0.848,11,0.128,-7.499,0,"",0.0427,140.022,4,0.364
0.036,0.88,586934,0.394,"psytrance",0.775,1,0.102,-10.417,0,"",0.0616,140,4,0.0861
1.48e-05,0.743,449187,0.913,"psytrance",0.873,7,0.328,-6.153,1,"",0.046,147.996,4,0.597
0.002,0.684,373521,0.958,"psytrance",0.768,0,0.606,-7.017,1,"",0.0682,142.004,4,0.224
0.0344,0.795,277754,0.992,"trap",0,1,0.316,-2.425,1,"",0.775,139.87,4,0.287
0.0358,0.67,168828,0.946,"trap",0.0992,10,0.31,0.39,0,"",0.366,145.026,4,0.421
0.0342,0.608,217600,0.962,"trap",0.135,5,0.106,-3.603,0,"",0.2,150.05,4,0.242
0.0134,0.312,321600,0.981,"trap",0.0619,5,0.289,-2.788,0,"",0.38,149.6,4,0.043
0.0262,0.61,211862,0.938,"trap",0.00177,2,0.356,-2.482,1,"",0.133,145,4,0.19
0.000804,0.579,276000,0.993,"trap",1.53e-05,1,0.11,-2.204,1,"",0.182,160.027,4,0.308
0.0016,0.528,243429,0.977,"trap",0.0689,6,0.128,-1.213,1,"",0.129,140.025,4,0.388
0.00227,0.747,340563,0.789,"trap",0.532,0,0.093,-7.176,0,"",0.0674,140,4,0.163
0.000519,0.596,217600,0.968,"trap",0.427,11,0.171,-1.748,1,"",0.27,150.147,4,0.0934
0.00101,0.6,186400,0.97,"trap",0.0169,10,0.52,-3.359,0,"",0.503,149.982,4,0.277
0.00122,0.646,286302,0.956,"trap",0.907,6,0.782,-3.102,1,"",0.111,139.998,4,0.382
0.00988,0.344,233600,0.894,"trap",0.00161,6,0.171,-3.229,1,"",0.0746,149.757,4,0.182
0.0238,0.51,171200,0.97,"trap",0.105,3,0.5,-0.383,0,"",0.145,149.293,4,0.213
0.0532,0.468,182400,0.955,"trap",0.425,6,0.319,-3.795,1,"",0.308,149.919,4,0.0866
0.0235,0.64,161599,0.956,"trap",0.0126,7,0.33,-0.831,0,"",0.072,150.044,4,0.554
0.0382,0.513,190417,0.944,"trap",0.887,2,0.159,-0.997,1,"",0.0866,149.98,4,0.039
0.00531,0.291,269827,0.585,"trap",0.000375,5,0.374,-5.22,1,"",0.0519,150.04,4,0.328
0.00487,0.592,275056,0.886,"trap",0.062,7,0.306,-5.657,0,"",0.032,139.913,4,0.106
0.000237,0.517,204800,0.969,"trap",0.574,1,0.319,-5.101,1,"",0.0533,149.996,4,0.339
0.0697,0.636,172800,0.953,"trap",4.89e-05,11,0.306,-2.12,0,"",0.137,149.977,4,0.535
0.0042,0.618,287143,0.981,"trap",0.83,8,0.214,-3.398,0,"",0.064,139.993,4,0.426
0.000746,0.431,271000,0.979,"trap",0.0186,0,0.0757,-4.101,0,"",0.43,150.022,4,0.146
0.0528,0.529,286929,0.882,"trap",6.97e-05,9,0.161,-3.001,0,"",0.185,139.943,4,0.312
0.00921,0.733,200111,0.87,"trap",6.6e-05,5,0.108,-3.597,0,"",0.208,145.27,4,0.532
0.00134,0.47,270391,0.873,"trap",0.0022,9,0.3,-1.291,1,"",0.291,147.032,4,0.068
0.00631,0.493,182069,0.977,"trap",5.98e-05,8,0.109,-0.478,0,"",0.141,144.819,4,0.116
0.00308,0.757,215536,0.717,"trap",0.0029,11,0.227,-3.605,0,"",0.209,147.105,4,0.0951
0.0031,0.725,230097,0.914,"trap",1.28e-06,11,0.11,-1.28,0,"",0.303,144.976,4,0.48
0.0272,0.576,256000,0.974,"trap",0.553,10,0.125,-0.051,0,"",0.391,149.965,4,0.542
9.75e-05,0.621,281600,0.972,"trap",0.866,6,0.687,-0.571,0,"",0.049,150.01,4,0.207
0.00315,0.726,294400,0.97,"trap",4.84e-05,1,0.0774,-4.188,1,"",0.258,149.977,4,0.393
0.00506,0.521,280520,0.91,"trap",0.0324,9,0.904,-3.341,1,"",0.0272,140.004,4,0.205
0.000876,0.614,139862,0.982,"trap",0.00303,11,0.715,-1.105,1,"",0.228,145.411,4,0.399
0.0587,0.669,220800,0.976,"trap",0.841,5,0.273,-1.775,0,"",0.0484,150.002,4,0.329
0.223,0.399,211000,0.862,"trap",4.99e-06,8,0.383,-4.291,0,"",0.417,149.263,4,0.486
0.000175,0.611,179200,0.965,"trap",0.328,1,0.529,-1.951,1,"",0.0745,150.049,4,0.314
0.0102,0.636,232842,0.993,"trap",0.247,10,0.0441,-2.543,0,"",0.488,149.774,4,0.53
0.00046,0.525,211200,0.997,"trap",0.238,1,0.101,-0.621,1,"",0.26,150.021,4,0.134
0.000134,0.531,284817,0.961,"trap",0.157,7,0.124,-4.652,1,"",0.233,150.117,4,0.117
0.00212,0.386,260571,0.93,"trap",0.0206,11,0.397,-0.754,1,"",0.0493,140.01,4,0.318
0.0173,0.7,236800,0.869,"trap",1.59e-06,11,0.0967,-3.094,0,"",0.286,149.851,4,0.382
0.00118,0.659,233600,0.984,"trap",0.122,11,0.471,-1.534,0,"",0.0882,150.054,4,0.306
0.0147,0.675,227200,0.996,"trap",0.503,7,0.175,-0.59,1,"",0.0716,149.986,4,0.584
0.363,0.539,247013,0.529,"trap",1.02e-05,7,0.305,-4.114,1,"",0.0669,139.711,4,0.413
0.0939,0.809,207347,0.878,"trap",0.00774,2,0.678,-4.619,1,"",0.302,146.932,4,0.467
0.00188,0.636,271200,0.937,"trap",0.3,1,0.401,-0.435,1,"",0.109,149.89,4,0.212
0.0233,0.508,224000,0.987,"trap",0.225,10,0.149,-1.658,1,"",0.35,150.392,4,0.34
0.000465,0.526,267000,0.993,"trap",0.271,6,0.234,-2.964,0,"",0.445,160.106,4,0.0981
0.000798,0.651,244965,0.984,"trap",0.0011,8,0.133,0.175,0,"",0.128,145.008,4,0.265
0.000424,0.512,204000,0.975,"trap",0.685,8,0.0745,-3.481,1,"",0.0768,160.078,4,0.0391
0.0053,0.462,201109,0.977,"trap",0.521,10,0.801,-4.157,0,"",0.0767,145.004,4,0.183
0.000593,0.671,134595,0.97,"trap",0.816,8,0.283,-2.079,1,"",0.0938,148.074,4,0.495
0.0262,0.665,241429,0.908,"trap",0.00159,0,0.52,-2.411,0,"",0.303,150.008,4,0.288
0.000835,0.55,233600,0.975,"trap",0.000348,10,0.373,-0.307,1,"",0.0701,150.054,4,0.414
0.00807,0.527,260800,0.975,"trap",0.0204,7,0.133,-2.98,0,"",0.0733,149.892,4,0.188
0.000144,0.537,185600,0.932,"trap",0.284,6,0.0382,-3.11,1,"",0.1,150.066,4,0.0448
0.000246,0.327,257600,0.983,"trap",0.0355,5,0.328,-1.73,0,"",0.167,149.477,4,0.163
0.0182,0.716,233804,0.951,"trap",0,1,0.362,0.321,1,"",0.392,150.006,4,0.587
0.0453,0.604,172800,0.986,"trap",0.064,7,0.37,-0.384,1,"",0.365,150.112,4,0.227
0.00136,0.624,285321,0.989,"trap",0.0271,1,0.244,-0.825,0,"",0.131,145.028,4,0.119
0.0188,0.645,281604,0.939,"trap",0.174,10,0.201,-0.081,1,"",0.35,150.064,4,0.218
0.00252,0.716,172800,0.98,"trap",0.395,1,0.0894,-1.507,1,"",0.343,150.034,4,0.328
0.000198,0.579,243278,0.97,"trap",0.221,2,0.721,-3.598,1,"",0.118,150.041,4,0.223
0.000859,0.628,172800,0.977,"trap",0.828,0,0.0951,-2.771,1,"",0.349,150.03,4,0.139
0.0451,0.578,230400,0.978,"trap",8.16e-05,10,0.301,-1.675,0,"",0.28,150.015,4,0.656
0.0117,0.68,187043,0.983,"trap",0.0429,2,0.108,-1.092,1,"",0.186,144.977,4,0.609
0.00044,0.576,250931,0.977,"trap",0.0638,1,0.321,-2.691,1,"",0.107,154.935,4,0.435
0.000265,0.586,231724,0.986,"trap",0.0224,1,0.169,-2.416,1,"",0.0943,145.018,4,0.675
0.0122,0.722,255864,0.906,"trap",3.74e-05,6,0.0521,-1.578,0,"",0.095,145.022,4,0.509
0.0115,0.602,195204,0.993,"trap",0.0203,10,0.192,-2.301,0,"",0.254,150.326,4,0.337
0.000994,0.624,251200,0.994,"trap",0.315,2,0.436,-0.967,1,"",0.319,150.034,4,0.296
0.0181,0.512,215236,0.864,"trap",0.000213,9,0.108,-3.044,1,"",0.262,144.812,4,0.217
0.0188,0.645,281604,0.939,"trap",0.174,10,0.201,-0.081,1,"",0.35,150.064,4,0.218
0.133,0.695,236800,0.862,"trap",0.0344,1,0.149,-1.481,0,"",0.141,150.091,4,0.701
0.0475,0.712,279563,0.982,"trap",0.000738,1,0.454,-1.006,0,"",0.132,149.91,4,0.238
0.000137,0.448,195097,0.988,"trap",0.737,1,0.372,-2.363,1,"",0.527,154.924,4,0.285
0.000339,0.73,217655,0.796,"trap",0,9,0.734,-6.101,1,"",0.15,144.983,4,0.467
0.0255,0.553,230500,0.942,"trap",0.00168,11,0.725,-2.616,0,"",0.242,150.088,4,0.484
0.000414,0.635,276742,0.671,"trap",0.318,11,0.0424,-6.521,1,"",0.0615,140.046,4,0.184
0.153,0.455,283952,0.933,"trap",0.00885,7,0.112,-5.288,0,"",0.199,139.874,4,0.176
4.67e-05,0.541,233600,0.917,"trap",0.611,8,0.643,-2.818,1,"",0.0881,150.123,4,0.241
0.0182,0.735,194946,0.65,"trap",0.521,6,0.424,-5.438,1,"",0.19,159.873,4,0.329
0.000765,0.403,225500,0.887,"trap",0.000114,1,0.305,-2.682,0,"",0.222,150.083,4,0.196
0.00764,0.624,174000,0.759,"trap",0.0707,6,0.252,-7.085,0,"",0.852,159.95,4,0.336
0.0582,0.582,150322,0.745,"trap",0.000247,0,0.102,-6.567,1,"",0.0581,150.052,4,0.038
0.0468,0.751,252853,0.851,"trap",0.171,11,0.307,-3.882,0,"",0.293,139.992,4,0.413
0.000484,0.618,255451,0.942,"trap",0.382,0,0.237,-3.039,1,"",0.188,140.024,4,0.159
0.00276,0.613,214400,0.987,"trap",0.0167,1,0.931,-1.682,1,"",0.231,150.077,4,0.496
0.0925,0.747,187612,0.925,"trap",0.287,10,0.136,-3.069,0,"",0.424,144.863,4,0.215
0.0182,0.582,216987,0.819,"trap",0.681,5,0.525,-5.565,1,"",0.168,145.155,4,0.161
0.065,0.734,153857,0.954,"trap",0.0157,3,0.234,-0.529,1,"",0.418,140.046,3,0.389
0.001,0.593,305142,0.972,"trap",0.833,5,0.496,-1.809,0,"",0.0501,140.074,4,0.0381
0.0228,0.563,198621,0.995,"trap",0.000828,10,0.8,-0.057,0,"",0.482,145.029,4,0.326
0.0265,0.766,198621,0.954,"trap",0.0666,10,0.704,-1.192,0,"",0.262,144.98,4,0.467
0.00267,0.835,226286,0.846,"trap",0.0934,11,0.0972,-3.279,0,"",0.0582,140.022,4,0.321
0.00388,0.558,300000,0.985,"trap",0.54,0,0.347,-2.503,1,"",0.183,150.005,4,0.281
0.000634,0.735,203600,0.92,"trap",0.186,2,0.394,-3.036,1,"",0.051,150,4,0.453
0.22,0.625,248156,0.707,"trap",0,2,0.213,-4.761,1,"",0.0337,138.064,4,0.479
0.0143,0.753,166400,0.983,"trap",0.604,1,0.956,-1.485,1,"",0.176,150.025,4,0.758
0.00175,0.617,192000,0.983,"trap",0.333,1,0.507,-3.21,1,"",0.152,149.997,4,0.326
0.169,0.481,280000,0.579,"trap",8.59e-05,11,0.104,-5.554,0,"",0.029,149.928,4,0.186
0.0186,0.412,269272,0.988,"trap",0.775,5,0.463,-2.766,0,"",0.15,144.91,4,0.391
0.0209,0.73,300402,0.949,"trap",3.47e-05,5,0.56,-1.256,0,"",0.414,149.927,4,0.383
0.000474,0.606,225604,0.952,"trap",0.0381,7,0.917,-2.158,0,"",0.193,149.962,4,0.07
0.00174,0.604,195973,0.967,"trap",0.495,1,0.341,-3.9,1,"",0.154,160.072,4,0.614
0.0334,0.65,231724,0.93,"trap",0.527,9,0.752,-3.958,1,"",0.0702,145.021,4,0.111
0.00652,0.603,238345,0.903,"trap",0.0183,5,0.613,-2.47,0,"",0.296,144.55,4,0.371
0.000218,0.638,134417,0.897,"trap",0.0522,2,0.134,-1.287,1,"",0.0602,150.072,4,0.336
0.0171,0.507,243200,0.976,"trap",0.26,2,0.164,-0.277,1,"",0.572,150.032,4,0.0792
0.000555,0.869,253714,0.522,"trap",0.936,8,0.192,-7.578,0,"",0.508,140.028,4,0.189
0.0751,0.428,218933,0.656,"trap",0.181,11,0.15,-3.712,1,"",0.075,159.296,4,0.355
0.0244,0.431,269793,0.849,"trap",0.0872,4,0.32,-3.553,1,"",0.114,144.943,4,0.142
0.0671,0.685,224571,0.976,"trap",0.492,10,0.198,0.953,0,"",0.339,139.962,4,0.705
4.67e-05,0.608,192000,0.99,"trap",0.887,5,0.0695,-0.817,1,"",0.0719,149.932,4,0.284
0.0105,0.602,172138,0.998,"trap",0.566,7,0.0702,-1.811,1,"",0.0919,145.029,4,0.464
0.00266,0.678,257143,0.953,"trap",0.0768,8,0.366,-0.026,1,"",0.0476,139.889,4,0.0374
0.00707,0.767,275000,0.939,"trap",0.0806,1,0.359,-4.509,1,"",0.312,150.067,4,0.619
0.000598,0.732,230804,0.944,"trap",0.000491,6,0.0984,-1.607,1,"",0.271,149.959,4,0.46
0.000453,0.648,337714,0.968,"trap",0.759,11,0.687,-6.157,0,"",0.0965,140.016,4,0.0906
0.000929,0.458,274295,0.84,"trap",0,6,0.54,-2.571,1,"",0.0474,139.985,4,0.0586
0.015,0.42,259200,0.909,"trap",0.00561,5,0.0844,-3.674,0,"",0.176,150.276,4,0.197
0.00689,0.758,192007,0.964,"trap",0.239,11,0.524,-0.814,0,"",0.195,140.097,4,0.524
0.0299,0.514,278400,0.922,"trap",0.0146,7,0.117,-2.442,0,"",0.197,149.924,4,0.201
0.00228,0.724,225600,0.921,"trap",3.78e-06,1,0.137,-2.474,1,"",0.296,149.916,4,0.689
0.00115,0.435,220800,0.95,"trap",0.788,1,0.0669,-1.311,1,"",0.104,150.08,4,0.0745
2.05e-05,0.453,143208,0.948,"trap",0.798,9,0.328,-4.123,1,"",0.0536,150.039,4,0.0393
0.0204,0.637,213633,0.834,"trap",0,7,0.448,-3.267,1,"",0.349,161.58,4,0.564
0.0628,0.472,231125,0.721,"trap",4.15e-05,0,0.104,-3.782,0,"",0.0403,159.797,4,0.181
0.138,0.569,207493,0.905,"trap",0.000135,7,0.088,-3.762,0,"",0.351,155.028,4,0.211
0.0151,0.575,140202,0.948,"trap",1.37e-05,11,0.111,-3.161,0,"",0.347,150.256,4,0.552
0.0496,0.563,185600,0.961,"trap",0.0259,7,0.212,-1.575,1,"",0.205,149.96,4,0.185
0.00343,0.687,198400,0.994,"trap",2.21e-06,1,0.533,-0.771,1,"",0.366,149.9,4,0.37
0.00038,0.328,261001,0.977,"trap",0.286,6,0.281,-0.335,0,"",0.158,150.052,4,0.436
0.00285,0.83,226161,0.978,"trap",0.69,4,0.638,-0.289,0,"",0.104,140.031,4,0.236
0.00182,0.507,217600,0.968,"trap",0.408,11,0.158,-3.328,0,"",0.112,149.945,4,0.465
0.00101,0.555,281690,0.957,"trap",0.196,6,0.188,-1.587,1,"",0.126,144.93,4,0.463
0.017,0.566,264000,0.882,"trap",5.88e-05,8,0.113,-4.933,1,"",0.058,160.062,4,0.394
0.00685,0.718,211117,0.807,"trap",0,1,0.668,-3.786,1,"",0.716,150.06,4,0.277
0.0123,0.556,166400,0.869,"trap",0.0485,1,0.342,-3.813,1,"",0.269,150.276,4,0.132
0.0577,0.556,271448,0.938,"trap",0.0461,3,0.139,-1.782,0,"",0.226,145.251,4,0.102
0.0045,0.52,206897,0.989,"trap",0.0614,1,0.247,1.279,1,"",0.372,144.826,4,0.191
0.082,0.67,274521,0.931,"trap",2.76e-05,8,0.326,-2.905,1,"",0.0985,146.028,4,0.774
0.002,0.712,197867,0.92,"trap",0.00295,1,0.166,0.576,1,"",0.15,149.913,4,0.481
0.000292,0.615,212808,0.891,"trap",0.0154,2,0.18,-4.953,1,"",0.0412,149.956,4,0.273
0.0965,0.893,104000,0.366,"trap",0.0477,10,0.102,-15.113,0,"",0.491,144.717,4,0.343
0.000344,0.697,240429,0.93,"trap",0.0488,1,0.117,-2.465,1,"",0.241,140.06,4,0.355
0.00527,0.255,300800,0.825,"trap",0.0106,5,0.143,-4.316,0,"",0.0838,148.938,4,0.152
0.000299,0.724,196865,0.876,"trap",0.872,4,0.618,-5.791,1,"",0.365,150.087,4,0.348
0.00023,0.67,197026,0.967,"trap",0.164,1,0.0746,-1.303,1,"",0.188,145.102,4,0.299
0.00388,0.558,300000,0.985,"trap",0.54,0,0.347,-2.503,1,"",0.183,150.005,4,0.281
0.0118,0.749,195577,0.917,"trap",0.000657,1,0.273,-1.176,1,"",0.443,150.882,4,0.411
0.00808,0.76,217600,0.98,"trap",0.604,11,0.356,-1.887,0,"",0.0736,150.033,4,0.622
0.00241,0.329,171200,0.922,"trap",3.43e-06,6,0.067,-3.356,0,"",0.151,149.642,4,0.5
0.00768,0.476,128000,0.998,"trap",0.00251,0,0.326,-2.194,1,"",0.556,150.226,4,0.066
0.0173,0.734,225112,0.981,"trap",1.69e-05,2,0.128,-0.497,1,"",0.167,145.259,4,0.283
0.0195,0.425,268463,0.939,"trap",0.0087,7,0.348,-1.615,0,"",0.509,150.292,4,0.334
0.232,0.535,214286,0.633,"trap",5.54e-06,1,0.11,-5.026,1,"",0.0486,140.949,4,0.21
0.228,0.605,218493,0.759,"trap",0.000381,9,0.0913,-5.946,0,"",0.092,139.989,4,0.478
0.000416,0.59,235200,0.975,"trap",0.0151,3,0.415,-1.477,0,"",0.08,149.99,4,0.237
0.0387,0.658,224000,0.821,"trap",0.497,11,0.212,-4.275,0,"",0.0548,149.913,4,0.404
0.0628,0.723,192857,0.834,"trap",0.0301,11,0.0812,-6.436,1,"",0.163,139.821,4,0.298
0.00267,0.6,284698,0.988,"trap",0.000384,11,0.685,-0.635,0,"",0.0558,145.033,4,0.334
0.0114,0.488,198857,0.948,"trap",0.00188,11,0.32,-0.045,1,"",0.269,138.638,4,0.294
0.0499,0.467,243738,0.989,"trap",0.00567,5,0.0799,0.229,1,"",0.515,147.926,4,0.245
0.0499,0.574,232124,0.976,"trap",7.17e-05,5,0.186,-3.616,0,"",0.158,145.025,4,0.806
0.00155,0.633,238000,0.9,"trap",0.0531,2,0.255,-6.391,1,"",0.0874,155.088,4,0.608
0.000379,0.471,204800,0.998,"trap",0.643,1,0.37,-1.931,1,"",0.0959,150.006,4,0.322
0.00104,0.678,189350,0.862,"trap",0.549,11,0.29,-4.03,0,"",0.18,150.032,4,0.615
0.000597,0.653,238181,0.951,"trap",0.00247,0,0.0755,-3.976,1,"",0.223,150.018,4,0.54
0.021,0.563,260000,0.994,"trap",0.0768,10,0.265,-0.104,0,"",0.618,149.889,4,0.225
0.000145,0.743,268142,0.907,"trap",0.644,1,0.0896,-2.202,1,"",0.0457,144.989,4,0.336
0.192,0.63,230400,0.888,"trap",0.0585,4,0.12,-1.172,1,"",0.187,149.98,4,0.0645
0.0224,0.747,162500,0.793,"trap",0.533,11,0.341,-2.998,0,"",0.111,145.012,4,0.669
0.000633,0.367,172800,0.992,"trap",0.849,10,0.358,-2.68,0,"",0.53,149.987,4,0.188
0.00947,0.461,335519,0.764,"trap",0.661,1,0.148,-5.581,0,"",0.0403,145.01,4,0.0923
0.00318,0.362,229923,0.796,"trap",0.0284,5,0.156,-3.843,0,"",0.0599,149.859,4,0.234
5.61e-06,0.596,324800,0.97,"trap",0.847,11,0.271,-1.359,0,"",0.132,150.07,4,0.138
0.00158,0.51,216721,0.882,"trap",0.00206,8,0.0764,-5.659,0,"",0.159,154.029,4,0.653
0.000569,0.405,286617,0.959,"trap",0.000433,4,0.0956,-0.498,1,"",0.361,149.982,4,0.0912
0.239,0.669,217778,0.736,"trap",0.000169,11,0.598,-3.223,1,"",0.0602,145.061,4,0.494
0.0215,0.576,275600,0.898,"trap",0.00492,6,0.0597,-4.487,0,"",0.42,149.932,4,0.227
0.0115,0.551,202892,0.953,"trap",0.0684,10,0.0745,-3.075,0,"",0.192,150.167,4,0.341
